"GCAM_region_name","GCAM_region_ID","GCAM_commodity","year","est.cp_2005usd_tonne"
"Africa_Northern","03","OtherGrain",1971,580.638400409435
"Africa_Southern","04","OtherGrain",1971,646.2931245458
"Africa_Western","05","OtherGrain",1971,474.217074947785
"Australia_NZ","06","OtherGrain",1971,3643.48138725554
"Brazil","07","OtherGrain",1971,2217.33997998717
"Canada","08","OtherGrain",1971,3065.81015801981
"Central America and Caribbean","09","OtherGrain",1971,2294.50999230941
"Central Asia","10","OtherGrain",1971,1034.32800989489
"China","11","OtherGrain",1971,543.221634954684
"EU-12","12","OtherGrain",1971,1094.4625459843
"EU-15","13","OtherGrain",1971,2538.63276192434
"Europe_Non_EU","15","OtherGrain",1971,1346.30957119908
"European Free Trade Association","16","OtherGrain",1971,5628.12877183378
"India","17","OtherGrain",1971,413.09216214835
"Indonesia","18","OtherGrain",1971,171.085271940729
"Japan","19","OtherGrain",1971,6234.39996994028
"Mexico","20","OtherGrain",1971,3489.28345572051
"Middle East","21","OtherGrain",1971,2166.79086314848
"Pakistan","22","OtherGrain",1971,595.441171075982
"South Africa","24","OtherGrain",1971,2232.79610015143
"South America_Northern","25","OtherGrain",1971,2648.6239153495
"South America_Southern","26","OtherGrain",1971,1304.67712448916
"South Asia","27","OtherGrain",1971,591.822683111981
"South Korea","28","OtherGrain",1971,954.033486138673
"Southeast Asia","29","OtherGrain",1971,993.859894687169
"Argentina","31","OtherGrain",1971,3061.20527965659
"Colombia","32","OtherGrain",1971,1820.45142686157
"HongKong_Macau","33","OtherGrain",1971,2162.45722781713
"USA","01","PalmFruit",1971,1214.60290768899
"Africa_Eastern","02","PalmFruit",1971,568.52328796169
"Africa_Northern","03","PalmFruit",1971,741.285581117062
"Africa_Southern","04","PalmFruit",1971,518.135941377713
"Africa_Western","05","PalmFruit",1971,475.096015939141
"Australia_NZ","06","PalmFruit",1971,1112.31043127956
"Brazil","07","PalmFruit",1971,696.556362143662
"Canada","08","PalmFruit",1971,1174.61586011539
"Central America and Caribbean","09","PalmFruit",1971,748.774759691061
"Central Asia","10","PalmFruit",1971,319.412117783006
"China","11","PalmFruit",1971,598.608029034073
"EU-12","12","PalmFruit",1971,1107.48139628765
"EU-15","13","PalmFruit",1971,1041.17732319842
"Europe_Non_EU","15","PalmFruit",1971,1209.9351115136
"European Free Trade Association","16","PalmFruit",1971,1286.38788682053
"India","17","PalmFruit",1971,496.974102892789
"Indonesia","18","PalmFruit",1971,402.752040105893
"Japan","19","PalmFruit",1971,1235.96650548936
"Mexico","20","PalmFruit",1971,1008.00544599552
"Middle East","21","PalmFruit",1971,1110.32037993718
"Pakistan","22","PalmFruit",1971,699.366503166289
"South Africa","24","PalmFruit",1971,989.225649324379
"South America_Northern","25","PalmFruit",1971,1167.29886502327
"South America_Southern","26","PalmFruit",1971,779.124145192727
"South Asia","27","PalmFruit",1971,412.980949838865
"South Korea","28","PalmFruit",1971,978.376403525125
"Southeast Asia","29","PalmFruit",1971,491.181600067719
"Argentina","31","PalmFruit",1971,1100.38073561319
"Colombia","32","PalmFruit",1971,797.566158746773
"HongKong_Macau","33","PalmFruit",1971,948.443940667978
"USA","01","Pork",1971,6907.91345512628
"Africa_Eastern","02","Pork",1971,2759.67999597988
"Africa_Northern","03","Pork",1971,4076.63214538011
"Africa_Southern","04","Pork",1971,2451.55072203659
"Africa_Western","05","Pork",1971,3263.01930864216
"Australia_NZ","06","Pork",1971,8304.41686425868
"Brazil","07","Pork",1971,6605.60946612197
"Canada","08","Pork",1971,6297.62866504793
"Central America and Caribbean","09","Pork",1971,8448.99061327021
"Central Asia","10","Pork",1971,5564.89397949699
"China","11","Pork",1971,3406.79301255276
"EU-12","12","Pork",1971,5945.78739053941
"EU-15","13","Pork",1971,12848.6268682644
"Europe_Non_EU","15","Pork",1971,5642.85829047209
"European Free Trade Association","16","Pork",1971,28041.1797627805
"India","17","Pork",1971,2061.30638076516
"Indonesia","18","Pork",1971,2116.55924304963
"Japan","19","Pork",1971,17101.5980176618
"Mexico","20","Pork",1971,8039.94017944376
"Middle East","21","Pork",1971,8591.50749961931
"Pakistan","22","Pork",1971,4822.27116934928
"South Africa","24","Pork",1971,6908.37842508463
"South America_Northern","25","Pork",1971,10458.8029130624
"South America_Southern","26","Pork",1971,3978.0954092397
"South Asia","27","Pork",1971,1894.17243328156
"South Korea","28","Pork",1971,8451.99857913372
"Southeast Asia","29","Pork",1971,2884.09003204147
"Argentina","31","Pork",1971,8430.57069454238
"Colombia","32","Pork",1971,5380.40370167166
"HongKong_Macau","33","Pork",1971,8954.01136504797
"USA","01","Poultry",1971,3551.80540245891
"Africa_Eastern","02","Poultry",1971,2387.94346871957
"Africa_Northern","03","Poultry",1971,2770.52254058726
"Africa_Southern","04","Poultry",1971,2811.72344421443
"Africa_Western","05","Poultry",1971,5406.61493857541
"Australia_NZ","06","Poultry",1971,6174.20988744966
"Brazil","07","Poultry",1971,3915.08190687009
"Canada","08","Poultry",1971,4218.45687635913
"Central America and Caribbean","09","Poultry",1971,6722.56332119168
"Central Asia","10","Poultry",1971,1602.36765364158
"China","11","Poultry",1971,2284.74945890096
"EU-12","12","Poultry",1971,3608.64720280859
"EU-15","13","Poultry",1971,6665.61744766317
"Europe_Non_EU","15","Poultry",1971,5061.80034066922
"European Free Trade Association","16","Poultry",1971,16676.3973822833
"India","17","Poultry",1971,2526.08284134585
"Indonesia","18","Poultry",1971,3588.04339425308
"Japan","19","Poultry",1971,6086.7616955601
"Mexico","20","Poultry",1971,4926.57901771833
"Middle East","21","Poultry",1971,8889.79431107621
"Pakistan","22","Poultry",1971,3152.53979891932
"South Africa","24","Poultry",1971,6756.29081360264
"South America_Northern","25","Poultry",1971,4956.09378574941
"South America_Southern","26","Poultry",1971,3662.01706166508
"South Asia","27","Poultry",1971,1929.4082906775
"South Korea","28","Poultry",1971,6994.33118538288
"Southeast Asia","29","Poultry",1971,2186.44615092118
"Argentina","31","Poultry",1971,4447.09003350974
"Colombia","32","Poultry",1971,5177.09294377544
"HongKong_Macau","33","Poultry",1971,4259.44575894746
"USA","01","Rice",1971,2813.51806469019
"Africa_Eastern","02","Rice",1971,833.106642253868
"Africa_Northern","03","Rice",1971,974.938684704272
"Africa_Southern","04","Rice",1971,1159.91735778911
"Africa_Western","05","Rice",1971,1082.73557278692
"Australia_NZ","06","Rice",1971,2428.0124275686
"Brazil","07","Rice",1971,1526.16768178152
"Canada","08","Rice",1971,2952.57382080457
"Central America and Caribbean","09","Rice",1971,1374.05188148074
"Central Asia","10","Rice",1971,1552.04729249076
"China","11","Rice",1971,805.805319854633
"EU-12","12","Rice",1971,2488.00565850086
"EU-15","13","Rice",1971,3346.11285353393
"Europe_Non_EU","15","Rice",1971,2256.84931449724
"European Free Trade Association","16","Rice",1971,3602.27275553795
"India","17","Rice",1971,780.13375668638
"Indonesia","18","Rice",1971,700.147049675145
"Japan","19","Rice",1971,5807.53110565068
"Mexico","20","Rice",1971,2085.01843667386
"Middle East","21","Rice",1971,2578.65676396535
"Pakistan","22","Rice",1971,908.407395677939
"South Africa","24","Rice",1971,2383.85941828544
"South America_Northern","25","Rice",1971,2076.69882340054
"South America_Southern","26","Rice",1971,1278.24461941069
"South Asia","27","Rice",1971,693.240993991293
"South Korea","28","Rice",1971,1715.98579713596
"Southeast Asia","29","Rice",1971,754.687925442079
"Argentina","31","Rice",1971,2426.37988652002
"Colombia","32","Rice",1971,1273.71177297279
"HongKong_Macau","33","Rice",1971,1720.59673445256
"USA","01","Root_Tuber",1971,789.825857478003
"Africa_Eastern","02","Root_Tuber",1971,237.75345349944
"Africa_Northern","03","Root_Tuber",1971,380.302612305783
"Africa_Southern","04","Root_Tuber",1971,237.976051329865
"Africa_Western","05","Root_Tuber",1971,299.397826443107
"Australia_NZ","06","Root_Tuber",1971,1085.16265392962
"Brazil","07","Root_Tuber",1971,400.537963335146
"Canada","08","Root_Tuber",1971,731.876286809769
"Central America and Caribbean","09","Root_Tuber",1971,560.365885977767
"Central Asia","10","Root_Tuber",1971,381.968701706771
"China","11","Root_Tuber",1971,579.644102779812
"EU-12","12","Root_Tuber",1971,413.703534726826
"EU-15","13","Root_Tuber",1971,675.508751025472
"Europe_Non_EU","15","Root_Tuber",1971,463.268319425159
"European Free Trade Association","16","Root_Tuber",1971,1469.25820953982
"India","17","Root_Tuber",1971,251.72345545508
"Indonesia","18","Root_Tuber",1971,213.582527824979
"Japan","19","Root_Tuber",1971,1094.88744484444
"Mexico","20","Root_Tuber",1971,858.094468652144
"Middle East","21","Root_Tuber",1971,1610.16986835064
"Pakistan","22","Root_Tuber",1971,378.091563501447
"South Africa","24","Root_Tuber",1971,678.729428870227
"South America_Northern","25","Root_Tuber",1971,846.393075788081
"South America_Southern","26","Root_Tuber",1971,375.71257494337
"South Asia","27","Root_Tuber",1971,239.697451984564
"South Korea","28","Root_Tuber",1971,509.886176868357
"Southeast Asia","29","Root_Tuber",1971,326.233974932354
"Argentina","31","Root_Tuber",1971,514.544645822839
"Colombia","32","Root_Tuber",1971,450.720320954511
"HongKong_Macau","33","Root_Tuber",1971,656.588188645253
"USA","01","SheepGoat",1971,10486.6197028225
"Africa_Eastern","02","SheepGoat",1971,2827.07080615459
"Africa_Northern","03","SheepGoat",1971,4363.90282093656
"Africa_Southern","04","SheepGoat",1971,3721.53480808932
"Africa_Western","05","SheepGoat",1971,3622.1734649935
"Australia_NZ","06","SheepGoat",1971,7234.80322309056
"Brazil","07","SheepGoat",1971,5119.2442842679
"Canada","08","SheepGoat",1971,9924.38275325063
"Central America and Caribbean","09","SheepGoat",1971,7131.14708882168
"Central Asia","10","SheepGoat",1971,3342.86717239955
"China","11","SheepGoat",1971,2291.58299866787
"EU-12","12","SheepGoat",1971,5582.36662841376
"EU-15","13","SheepGoat",1971,15542.4174097262
"Europe_Non_EU","15","SheepGoat",1971,5920.96381611002
"European Free Trade Association","16","SheepGoat",1971,17618.3354155048
"India","17","SheepGoat",1971,2703.43435597802
"Indonesia","18","SheepGoat",1971,2873.09040947108
"Japan","19","SheepGoat",1971,24673.6540760103
"Mexico","20","SheepGoat",1971,9006.65173318257
"Middle East","21","SheepGoat",1971,10662.8857033991
"Pakistan","22","SheepGoat",1971,3120.49976476589
"South Africa","24","SheepGoat",1971,8599.63522644219
"South America_Northern","25","SheepGoat",1971,7621.22258483581
"South America_Southern","26","SheepGoat",1971,4686.88614101443
"South Asia","27","SheepGoat",1971,2660.64504021864
"South Korea","28","SheepGoat",1971,4911.68208759151
"Southeast Asia","29","SheepGoat",1971,3353.30234789227
"Argentina","31","SheepGoat",1971,6259.48829014134
"Colombia","32","SheepGoat",1971,5507.00732682757
"HongKong_Macau","33","SheepGoat",1971,7111.18813085919
"USA","01","SugarCrop",1971,559.303369243565
"Africa_Eastern","02","SugarCrop",1971,661.644679111881
"Africa_Northern","03","SugarCrop",1971,596.98935012826
"Africa_Southern","04","SugarCrop",1971,661.484570859472
"Africa_Western","05","SugarCrop",1971,757.411834928812
"Australia_NZ","06","SugarCrop",1971,568.527011340543
"Brazil","07","SugarCrop",1971,622.887526135547
"Canada","08","SugarCrop",1971,578.164611274635
"Central America and Caribbean","09","SugarCrop",1971,584.843428255326
"Central Asia","10","SugarCrop",1971,657.671874919899
"China","11","SugarCrop",1971,878.353286319649
"EU-12","12","SugarCrop",1971,578.043464782676
"EU-15","13","SugarCrop",1971,604.158248853532
"Europe_Non_EU","15","SugarCrop",1971,628.37478253195
"European Free Trade Association","16","SugarCrop",1971,663.24814639646
"India","17","SugarCrop",1971,667.200319233632
"Indonesia","18","SugarCrop",1971,701.046546849772
"Japan","19","SugarCrop",1971,669.398580925702
"Mexico","20","SugarCrop",1971,615.235391104203
"Middle East","21","SugarCrop",1971,663.736314781598
"Pakistan","22","SugarCrop",1971,612.073921870692
"South Africa","24","SugarCrop",1971,569.585786255206
"South America_Northern","25","SugarCrop",1971,605.500252711961
"South America_Southern","26","SugarCrop",1971,584.074880596915
"South Asia","27","SugarCrop",1971,720.072880488423
"South Korea","28","SugarCrop",1971,739.969203983994
"Southeast Asia","29","SugarCrop",1971,644.102287441718
"Argentina","31","SugarCrop",1971,577.004453871321
"Colombia","32","SugarCrop",1971,621.453067610617
"HongKong_Macau","33","SugarCrop",1971,670.795006774315
"USA","01","Wheat",1971,1292.68854201432
"Africa_Eastern","02","Wheat",1971,570.341144764007
"Africa_Northern","03","Wheat",1971,420.146861075207
"Africa_Southern","04","Wheat",1971,754.138226574622
"Africa_Western","05","Wheat",1971,798.634897637401
"Australia_NZ","06","Wheat",1971,1187.4392402446
"Brazil","07","Wheat",1971,798.513127973873
"Canada","08","Wheat",1971,1206.39854770614
"Central America and Caribbean","09","Wheat",1971,685.162631277827
"Central Asia","10","Wheat",1971,422.007219374827
"China","11","Wheat",1971,375.61118136871
"EU-12","12","Wheat",1971,667.984889949679
"EU-15","13","Wheat",1971,1072.78394831217
"Europe_Non_EU","15","Wheat",1971,586.599875107317
"European Free Trade Association","16","Wheat",1971,1858.92055134427
"India","17","Wheat",1971,421.401778816665
"Indonesia","18","Wheat",1971,778.679588310444
"Japan","19","Wheat",1971,1609.07411321209
"Mexico","20","Wheat",1971,1013.61653050283
"Middle East","21","Wheat",1971,1067.8992085662
"Pakistan","22","Wheat",1971,350.569320789868
"South Africa","24","Wheat",1971,1014.65714618632
"South America_Northern","25","Wheat",1971,1153.82529975652
"South America_Southern","26","Wheat",1971,683.38292636793
"South Asia","27","Wheat",1971,411.713645399335
"South Korea","28","Wheat",1971,678.373720236996
"Southeast Asia","29","Wheat",1971,647.173830331515
"Argentina","31","Wheat",1971,803.309726368155
"Colombia","32","Wheat",1971,945.037126209587
"HongKong_Macau","33","Wheat",1971,1102.54429115423
"USA","01","Beef",1972,10568.4261864436
"Africa_Eastern","02","Beef",1972,1442.58428897579
"Africa_Northern","03","Beef",1972,2714.3185637827
"Africa_Southern","04","Beef",1972,3270.67050199306
"Africa_Western","05","Beef",1972,2487.07478891713
"Australia_NZ","06","Beef",1972,8732.34080053043
"Brazil","07","Beef",1972,4795.18368680454
"Canada","08","Beef",1972,9348.43378304761
"Central America and Caribbean","09","Beef",1972,3868.55013162202
"Central Asia","10","Beef",1972,2460.36546371681
"China","11","Beef",1972,2528.35536799962
"EU-12","12","Beef",1972,5586.33811769797
"EU-15","13","Beef",1972,13736.4552383398
"Europe_Non_EU","15","Beef",1972,7020.15098548398
"European Free Trade Association","16","Beef",1972,28039.4927795755
"India","17","Beef",1972,1637.29975331097
"Indonesia","18","Beef",1972,1973.60637456294
"Japan","19","Beef",1972,37358.5649395222
"Mexico","20","Beef",1972,6814.50484040974
"Middle East","21","Beef",1972,12600.2390229765
"Pakistan","22","Beef",1972,2552.54529707508
"South Africa","24","Beef",1972,6022.17382170232
"South America_Northern","25","Beef",1972,6987.69071584554
"South America_Southern","26","Beef",1972,3757.23650896396
"South Asia","27","Beef",1972,1523.29135503089
"South Korea","28","Beef",1972,9011.4109702335
"Southeast Asia","29","Beef",1972,2635.71727131185
"Argentina","31","Beef",1972,6058.27349413588
"Colombia","32","Beef",1972,3573.91590381582
"HongKong_Macau","33","Beef",1972,9211.7399906048
"USA","01","Corn",1972,1936.62911501112
"Africa_Eastern","02","Corn",1972,414.627056396027
"Africa_Northern","03","Corn",1972,548.278912374102
"Africa_Southern","04","Corn",1972,511.15064062905
"Africa_Western","05","Corn",1972,599.67130146749
"Australia_NZ","06","Corn",1972,2112.58197674892
"Brazil","07","Corn",1972,887.674691140941
"Canada","08","Corn",1972,1979.41381381262
"Central America and Caribbean","09","Corn",1972,862.233977409921
"Central Asia","10","Corn",1972,431.234475008122
"China","11","Corn",1972,434.027306677644
"EU-12","12","Corn",1972,1379.62371951565
"EU-15","13","Corn",1972,2015.7035082645
"Europe_Non_EU","15","Corn",1972,992.553660015553
"European Free Trade Association","16","Corn",1972,3676.18499138068
"India","17","Corn",1972,479.436610672497
"Indonesia","18","Corn",1972,447.306713333335
"Japan","19","Corn",1972,2238.06386785368
"Mexico","20","Corn",1972,964.980796111611
"Middle East","21","Corn",1972,2530.38586831287
"Pakistan","22","Corn",1972,545.880105093581
"South Africa","24","Corn",1972,982.965360653037
"South America_Northern","25","Corn",1972,1233.83370694134
"South America_Southern","26","Corn",1972,919.087437450628
"South Asia","27","Corn",1972,447.93823810381
"South Korea","28","Corn",1972,1168.09721799124
"Southeast Asia","29","Corn",1972,652.517470493868
"Argentina","31","Corn",1972,1471.51297002894
"Colombia","32","Corn",1972,863.05322148899
"HongKong_Macau","33","Corn",1972,1326.6064738487
"USA","01","Dairy",1972,1007.35769394279
"Africa_Eastern","02","Dairy",1972,404.535146743962
"Africa_Northern","03","Dairy",1972,550.511650068201
"Africa_Southern","04","Dairy",1972,640.820667913935
"Africa_Western","05","Dairy",1972,608.206539548397
"Australia_NZ","06","Dairy",1972,901.652526351836
"Brazil","07","Dairy",1972,890.082860436816
"Canada","08","Dairy",1972,897.363374939411
"Central America and Caribbean","09","Dairy",1972,899.878727751455
"Central Asia","10","Dairy",1972,599.464401003468
"China","11","Dairy",1972,926.498190525545
"EU-12","12","Dairy",1972,582.987882253903
"EU-15","13","Dairy",1972,1021.45842109522
"Europe_Non_EU","15","Dairy",1972,730.449716994612
"European Free Trade Association","16","Dairy",1972,2076.57699755226
"India","17","Dairy",1972,441.533842652521
"Indonesia","18","Dairy",1972,679.476136739957
"Japan","19","Dairy",1972,2116.54997599981
"Mexico","20","Dairy",1972,1207.17692637328
"Middle East","21","Dairy",1972,2942.575190292
"Pakistan","22","Dairy",1972,370.654335893315
"South Africa","24","Dairy",1972,1011.41792834149
"South America_Northern","25","Dairy",1972,1156.9667415461
"South America_Southern","26","Dairy",1972,569.328871143514
"South Asia","27","Dairy",1972,487.314923015199
"South Korea","28","Dairy",1972,1930.08364206322
"Southeast Asia","29","Dairy",1972,594.425373264259
"Argentina","31","Dairy",1972,891.826985391504
"Colombia","32","Dairy",1972,657.384261259528
"HongKong_Macau","33","Dairy",1972,1427.28926748617
"USA","01","MiscCrop",1972,2842.61673627158
"Africa_Eastern","02","MiscCrop",1972,654.157449261662
"Africa_Northern","03","MiscCrop",1972,732.748421066426
"Africa_Southern","04","MiscCrop",1972,810.098811499998
"Africa_Western","05","MiscCrop",1972,793.700657834805
"Australia_NZ","06","MiscCrop",1972,3356.6571413185
"Brazil","07","MiscCrop",1972,1645.29153579217
"Canada","08","MiscCrop",1972,2531.60689150108
"Central America and Caribbean","09","MiscCrop",1972,1394.72153677379
"Central Asia","10","MiscCrop",1972,1834.42176313392
"China","11","MiscCrop",1972,1207.17816280757
"EU-12","12","MiscCrop",1972,1456.28051879818
"EU-15","13","MiscCrop",1972,2774.65513386655
"Europe_Non_EU","15","MiscCrop",1972,1375.7516703209
"European Free Trade Association","16","MiscCrop",1972,7313.69677904355
"India","17","MiscCrop",1972,568.34260322717
"Indonesia","18","MiscCrop",1972,798.114078981086
"Japan","19","MiscCrop",1972,3256.9339419083
"Mexico","20","MiscCrop",1972,1971.32975538047
"Middle East","21","MiscCrop",1972,2675.27975178379
"Pakistan","22","MiscCrop",1972,805.898921683213
"South Africa","24","MiscCrop",1972,2137.00479750288
"South America_Northern","25","MiscCrop",1972,1907.40599623696
"South America_Southern","26","MiscCrop",1972,1201.12841505703
"South Asia","27","MiscCrop",1972,661.697524032711
"South Korea","28","MiscCrop",1972,1183.0834693364
"Southeast Asia","29","MiscCrop",1972,818.931095482301
"Argentina","31","MiscCrop",1972,2226.11969013877
"Colombia","32","MiscCrop",1972,1373.12467496584
"HongKong_Macau","33","MiscCrop",1972,2527.27206056108
"USA","01","OilCrop",1972,5083.12883539255
"Africa_Eastern","02","OilCrop",1972,1461.23927150092
"Africa_Northern","03","OilCrop",1972,1796.41137421798
"Africa_Southern","04","OilCrop",1972,1838.72566518224
"Africa_Western","05","OilCrop",1972,1715.77442416362
"Australia_NZ","06","OilCrop",1972,4628.21333102976
"Brazil","07","OilCrop",1972,2668.7644535848
"Canada","08","OilCrop",1972,4699.40033953441
"Central America and Caribbean","09","OilCrop",1972,2292.36323657026
